"Origem";"Arquivo";"Codificacao";"BytesOriginais";"Status";"Destino"
"DeepSeek";"DLC07_Pwn_DeadPawns.int";"UTF-16 LE";"220";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_DeadPawns.int"
"DeepSeek";"DLC07_Pwn_EdgarWakefield.int";"UTF-16 LE";"286";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_EdgarWakefield.int"
"DeepSeek";"DLC07_Pwn_F_DeadEelThug.int";"UTF-16 LE";"248";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_F_DeadEelThug.int"
"DeepSeek";"DLC07_Pwn_Geezer.int";"UTF-16 LE";"250";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_Geezer.int"
"DeepSeek";"DLC07_Pwn_Gravehound.int";"UTF-16 LE";"528";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_Gravehound.int"
"DeepSeek";"DLC07_Pwn_Laborer.int";"UTF-16 LE";"726";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_Laborer.int"
"DeepSeek";"DLC07_Pwn_LizzyStride.int";"UTF-16 LE";"272";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_LizzyStride.int"
"DeepSeek";"DLC07_Pwn_MSmall_DeadEelThug.int";"UTF-16 LE";"378";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_MSmall_DeadEelThug.int"
"DeepSeek";"DLC07_Pwn_NurseTrimble.int";"UTF-16 LE";"294";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_NurseTrimble.int"
"DeepSeek";"DLC07_Pwn_Prisoner.int";"UTF-16 LE";"902";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_Prisoner.int"
"DeepSeek";"DLC07_Pwn_Tentacle.int";"UTF-16 LE";"208";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_Tentacle.int"
"DeepSeek";"DLC07_Pwn_Witch.int";"UTF-16 LE";"448";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_Witch.int"
"DeepSeek";"DLC07_Pwn_Witch_Delilah.int";"UTF-16 LE";"252";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Pwn_Witch_Delilah.int"
"DeepSeek";"DLC07_Store_SeekFree.int";"UTF-16 LE";"208";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Store_SeekFree.int"
"DeepSeek";"DLC07_Twk_Player_Daud.int";"UTF-16 LE";"8758";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Twk_Player_Daud.int"
"DeepSeek";"DLC07_Twk_Powers_Assassummon.int";"UTF-16 LE";"5912";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Twk_Powers_Assassummon.int"
"DeepSeek";"DLC07_Twk_Store.int";"UTF-16 LE";"20926";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Twk_Store.int"
"DeepSeek";"DLC07_Twk_UI.int";"UTF-16 LE";"11230";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Twk_UI.int"
"DeepSeek";"DLC07_Twk_Upgrades.int";"UTF-16 LE";"1202";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_Twk_Upgrades.int"
"DeepSeek";"DLC07_usable_twk.int";"UTF-16 LE";"1604";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_usable_twk.int"
"DeepSeek";"DLC07_WrittenNotes_twk.int";"UTF-16 LE";"108228";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DLC07_WrittenNotes_twk.int"
"DeepSeek";"doors_transition_twk.int";"UTF-16 LE";"5298";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\doors_transition_twk.int"
"DeepSeek";"doors_twk.int";"UTF-16 LE";"55868";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\doors_twk.int"
"DeepSeek";"DropAttack_Script_MS.int";"UTF-16 LE";"5042";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\DropAttack_Script_MS.int"
"DeepSeek";"E3_Tweaks.int";"UTF-16 LE";"736";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\E3_Tweaks.int"
"DeepSeek";"ExampleGame.int";"Vazio";"0";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\ExampleGame.int"
"DeepSeek";"Flooded_AbstractInv_MS.int";"UTF-16 LE";"42048";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Flooded_AbstractInv_MS.int"
"DeepSeek";"Flooded_Objectives.int";"UTF-16 LE";"6118";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Flooded_Objectives.int"
"DeepSeek";"Flooded_Tweaks.int";"UTF-16 LE";"8202";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Flooded_Tweaks.int"
"DeepSeek";"Flooded_Twk.int";"UTF-16 LE";"18926";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Flooded_Twk.int"
"DeepSeek";"Galvani_MS.int";"UTF-16 LE";"436";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Galvani_MS.int"
"DeepSeek";"GFxUI.int";"UTF-16 LE";"420";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\GFxUI.int"
"DeepSeek";"Hub_AbstInv.int";"UTF-16 LE";"33954";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Hub_AbstInv.int"
"DeepSeek";"Hub_AbstractInv_MS.int";"UTF-16 LE";"930";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Hub_AbstractInv_MS.int"
"DeepSeek";"Hub_FX.int";"UTF-16 LE";"556";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Hub_FX.int"
"DeepSeek";"Hub_MS.int";"UTF-16 LE";"2232";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Hub_MS.int"
"DeepSeek";"Hub_Twk.int";"UTF-16 LE";"13266";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\Hub_Twk.int"
"DeepSeek";"izerraf_LocTest.int";"UTF-16 LE";"244";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\izerraf_LocTest.int"
"DeepSeek";"jlake_Objectives.int";"UTF-16 LE";"980";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\jlake_Objectives.int"
"DeepSeek";"L_ArtDealer_Audio.int";"UTF-16 LE";"658";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_ArtDealer_Audio.int"
"DeepSeek";"L_ArtDealer_Scripts.int";"UTF-16 LE";"3316";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_ArtDealer_Scripts.int"
"DeepSeek";"L_Boyle_Ext_Audio.int";"UTF-16 LE";"1598";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Boyle_Ext_Audio.int"
"DeepSeek";"L_Boyle_Ext_P.int";"UTF-16 LE";"5364";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Boyle_Ext_P.int"
"DeepSeek";"L_Boyle_Ext_Script.int";"UTF-16 LE";"3582";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Boyle_Ext_Script.int"
"DeepSeek";"L_Boyle_Int_Audio.int";"UTF-16 LE";"3320";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Boyle_Int_Audio.int"
"DeepSeek";"L_Boyle_Int_P.int";"UTF-16 LE";"1766";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Boyle_Int_P.int"
"DeepSeek";"L_Boyle_Int_Script.int";"UTF-16 LE";"12828";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Boyle_Int_Script.int"
"DeepSeek";"L_BoyleStreet_Ext_Script.int";"UTF-16 LE";"4770";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_BoyleStreet_Ext_Script.int"
"DeepSeek";"L_Bridge_Part1a_Audio.int";"UTF-16 LE";"754";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Bridge_Part1a_Audio.int"
"DeepSeek";"L_Bridge_Part1a_Script.int";"UTF-16 LE";"3138";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Bridge_Part1a_Script.int"
"DeepSeek";"L_Bridge_Part1b_Audio.int";"UTF-16 LE";"1778";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Bridge_Part1b_Audio.int"
"DeepSeek";"L_Bridge_Part1b_Script.int";"UTF-16 LE";"6184";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Bridge_Part1b_Script.int"
"DeepSeek";"L_Bridge_Part1c_Audio.int";"UTF-16 LE";"326";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Bridge_Part1c_Audio.int"
"DeepSeek";"L_Bridge_Part1c_Script.int";"UTF-16 LE";"3010";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Bridge_Part1c_Script.int"
"DeepSeek";"L_Bridge_Part2_Audio.int";"UTF-16 LE";"1626";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Bridge_Part2_Audio.int"
"DeepSeek";"L_Bridge_Part2_Script.int";"UTF-16 LE";"6798";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Bridge_Part2_Script.int"
"DeepSeek";"L_Brothel_Audio.int";"UTF-16 LE";"4594";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Brothel_Audio.int"
"DeepSeek";"L_Brothel_Script.int";"UTF-16 LE";"12300";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Brothel_Script.int"
"DeepSeek";"L_Distillery_Audio.int";"UTF-16 LE";"738";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Distillery_Audio.int"
"DeepSeek";"L_Distillery_Loot.int";"UTF-16 LE";"2698";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Distillery_Loot.int"
"DeepSeek";"L_Distillery_Strt1Script.int";"UTF-16 LE";"4530";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Distillery_Strt1Script.int"
"DeepSeek";"L_Distillery2_Audio.int";"UTF-16 LE";"738";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Distillery2_Audio.int"
"DeepSeek";"L_Distillery2_P.int";"UTF-16 LE";"610";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Distillery2_P.int"
"DeepSeek";"L_Distillery2_Script.int";"UTF-16 LE";"4080";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Distillery2_Script.int"
"DeepSeek";"L_DLC05_Arena_P.INT";"UTF-16 LE";"2302";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_Arena_P.INT"
"DeepSeek";"L_DLC05_Arena_Script.INT";"UTF-16 LE";"1798";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_Arena_Script.INT"
"DeepSeek";"L_DLC05_ATrain_P.INT";"UTF-16 LE";"240";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ATrain_P.INT"
"DeepSeek";"L_DLC05_ATrain_Script.INT";"UTF-16 LE";"1586";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ATrain_Script.INT"
"DeepSeek";"L_DLC05_BTM_P.INT";"UTF-16 LE";"2684";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_BTM_P.INT"
"DeepSeek";"L_DLC05_BTM_Script_01.INT";"UTF-16 LE";"6500";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_BTM_Script_01.INT"
"DeepSeek";"L_DLC05_BTM_Script_02.INT";"UTF-16 LE";"7116";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_BTM_Script_02.INT"
"DeepSeek";"L_DLC05_BTM_Script_03.INT";"UTF-16 LE";"7920";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_BTM_Script_03.INT"
"DeepSeek";"L_DLC05_BTM_Script_04.INT";"UTF-16 LE";"8020";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_BTM_Script_04.INT"
"DeepSeek";"L_DLC05_BTM_Script_05.INT";"UTF-16 LE";"8714";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_BTM_Script_05.INT"
"DeepSeek";"L_DLC05_BTM_Script_06.INT";"UTF-16 LE";"7446";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_BTM_Script_06.INT"
"DeepSeek";"L_DLC05_ChainKill_P.INT";"UTF-16 LE";"2246";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ChainKill_P.INT"
"DeepSeek";"L_DLC05_ChainKill_Phase_01.INT";"UTF-16 LE";"3626";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ChainKill_Phase_01.INT"
"DeepSeek";"L_DLC05_ChainKill_Phase_02.INT";"UTF-16 LE";"3956";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ChainKill_Phase_02.INT"
"DeepSeek";"L_DLC05_ChainKill_Phase_03.INT";"UTF-16 LE";"4956";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ChainKill_Phase_03.INT"
"DeepSeek";"L_DLC05_ChainKill_Phase_04.INT";"UTF-16 LE";"6108";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ChainKill_Phase_04.INT"
"DeepSeek";"L_DLC05_ChainKill_Phase_05.INT";"UTF-16 LE";"7772";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ChainKill_Phase_05.INT"
"DeepSeek";"L_DLC05_ChainKill_Phase_06.INT";"UTF-16 LE";"6648";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ChainKill_Phase_06.INT"
"DeepSeek";"L_DLC05_ChainKill_Script.INT";"UTF-16 LE";"3416";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_ChainKill_Script.INT"
"DeepSeek";"L_DLC05_Cntdwn_Script.INT";"UTF-16 LE";"5760";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_Cntdwn_Script.INT"
"DeepSeek";"L_DLC05_Countdown_P.INT";"UTF-16 LE";"240";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_Countdown_P.INT"
"DeepSeek";"L_DLC05_DropAttack_P.INT";"UTF-16 LE";"1608";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_DropAttack_P.INT"
"DeepSeek";"L_DLC05_DrpAtt_Env.INT";"UTF-16 LE";"386";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_DrpAtt_Env.INT"
"DeepSeek";"L_DLC05_DrpAtt_Script.INT";"UTF-16 LE";"408";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_DrpAtt_Script.INT"
"DeepSeek";"L_DLC05_MysteryMan_P.INT";"UTF-16 LE";"786";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_MysteryMan_P.INT"
"DeepSeek";"L_DLC05_MystMan_Audio.INT";"UTF-16 LE";"1788";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_MystMan_Audio.INT"
"DeepSeek";"L_DLC05_MystMan_Env.INT";"UTF-16 LE";"130";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_MystMan_Env.INT"
"DeepSeek";"L_DLC05_MystMan_Script.INT";"UTF-16 LE";"14014";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_MystMan_Script.INT"
"DeepSeek";"L_DLC05_OilRain_Script.INT";"UTF-16 LE";"4314";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_OilRain_Script.INT"
"DeepSeek";"L_DLC05_Race_Script.INT";"UTF-16 LE";"4402";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_Race_Script.INT"
"DeepSeek";"L_DLC05_Thief_Audio.INT";"UTF-16 LE";"3058";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_Thief_Audio.INT"
"DeepSeek";"L_DLC05_Thief_P.INT";"UTF-16 LE";"956";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_Thief_P.INT"
"DeepSeek";"L_DLC05_Thief_Script.INT";"UTF-16 LE";"18822";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC05_Thief_Script.INT"
"DeepSeek";"L_DLC07_BaseIntro_Audio.INT";"UTF-16 LE";"506";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_BaseIntro_Audio.INT"
"DeepSeek";"L_DLC07_BaseIntro_Script.INT";"UTF-16 LE";"2442";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_BaseIntro_Script.INT"
"DeepSeek";"L_DLC07_Brig_Ext_Audio.INT";"UTF-16 LE";"128";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Brig_Ext_Audio.INT"
"DeepSeek";"L_DLC07_Brig_Ext_P.INT";"UTF-16 LE";"408";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Brig_Ext_P.INT"
"DeepSeek";"L_DLC07_Brig_Ext_Script.INT";"UTF-16 LE";"7134";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Brig_Ext_Script.INT"
"DeepSeek";"L_DLC07_Brig_ScriptNew.INT";"UTF-16 LE";"290";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Brig_ScriptNew.INT"
"DeepSeek";"L_DLC07_Brigmore_Int_Audio.INT";"UTF-16 LE";"514";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Brigmore_Int_Audio.INT"
"DeepSeek";"L_DLC07_Brigmore_Int_Script.INT";"UTF-16 LE";"6458";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Brigmore_Int_Script.INT"
"DeepSeek";"L_DLC07_Brigmore_Void_Script.INT";"UTF-16 LE";"4880";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Brigmore_Void_Script.INT"
"DeepSeek";"L_DLC07_Coldridge_Audio.INT";"UTF-16 LE";"1150";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Coldridge_Audio.INT"
"DeepSeek";"L_DLC07_Coldridge_Script.INT";"UTF-16 LE";"32720";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Coldridge_Script.INT"
"DeepSeek";"L_DLC07_DraperMill_Audio.INT";"UTF-16 LE";"506";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperMill_Audio.INT"
"DeepSeek";"L_DLC07_DraperMill_P.INT";"UTF-16 LE";"1362";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperMill_P.INT"
"DeepSeek";"L_DLC07_DraperMill_Script.INT";"UTF-16 LE";"15198";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperMill_Script.INT"
"DeepSeek";"L_DLC07_DraperSewer_Audio.INT";"UTF-16 LE";"380";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperSewer_Audio.INT"
"DeepSeek";"L_DLC07_DraperSewer_Script.INT";"UTF-16 LE";"2028";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperSewer_Script.INT"
"DeepSeek";"L_DLC07_DraperSewers_P.INT";"UTF-16 LE";"2588";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperSewers_P.INT"
"DeepSeek";"L_DLC07_DraperShip_Loot.INT";"UTF-16 LE";"534";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperShip_Loot.INT"
"DeepSeek";"L_DLC07_DraperShip_P.INT";"UTF-16 LE";"1370";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperShip_P.INT"
"DeepSeek";"L_DLC07_DraperShip_Script.INT";"UTF-16 LE";"6572";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperShip_Script.INT"
"DeepSeek";"L_DLC07_DraperStreets_Audio.INT";"UTF-16 LE";"380";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperStreets_Audio.INT"
"DeepSeek";"L_DLC07_DraperStreets_Loot.INT";"UTF-16 LE";"1366";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperStreets_Loot.INT"
"DeepSeek";"L_DLC07_DraperStreets_P.INT";"UTF-16 LE";"1340";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperStreets_P.INT"
"DeepSeek";"L_DLC07_DraperStreets_Script.INT";"UTF-16 LE";"11544";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_DraperStreets_Script.INT"
"DeepSeek";"L_DLC07_Endgame_Script.INT";"UTF-16 LE";"424";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_DLC07_Endgame_Script.INT"
"DeepSeek";"L_Flooded_FAssassins_Audio.int";"UTF-16 LE";"714";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Flooded_FAssassins_Audio.int"
"DeepSeek";"L_Flooded_FAssassins_P.int";"UTF-16 LE";"916";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Flooded_FAssassins_P.int"
"DeepSeek";"L_Flooded_FAssassins_Script.int";"UTF-16 LE";"4286";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Flooded_FAssassins_Script.int"
"DeepSeek";"L_Flooded_FGate_Audio.int";"UTF-16 LE";"3040";"OK";"C:\Users\Usuario\Documents\GitHub\dishonored-traducao-analise\DeepSeek_INT_UTF8\L_Flooded_FGate_Audio.int"
